gene_id	PreFe_reads	T2_reads	T12_reads	T42_reads	gene_length	gene_product_name	COG	Pfam	Tigrfam	Enzyme	KO	IMG_Term	count_transmembrane_helices	count_hememotif_CXXCH	count_hememotif_CXXXCH	scaffold_id	start_coord	end_coord	strand
2264875879	270	259	67	155	189	"preprotein translocase, SecE subunit"	COG0690 - Preprotein translocase subunit SecE<br/><br/>	pfam00584 - SecE<br/><br/>	"TIGR00964 - preprotein translocase, SecE subunit, bacterial<br/><br/>"		KO:K03073 - secE; preprotein translocase subunit SecE<br/><br/>		1	0	0	2264867484	91118	91306	-
2264875880	176	163	55	90	76	(tRNA )								0	0	2264867484	91383	91458	-
2264875881	595	460	148	332	156	LSU ribosomal protein L33P	COG0267 - Ribosomal protein L33<br/><br/>	pfam00471 - Ribosomal_L33<br/><br/>	"TIGR01023 - ribosomal protein L33, bacterial type<br/><br/>"		"KO:K02913 - RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33<br/><br/>"	262 - LSU ribosomal protein L33P<br/><br/>		0	0	2264867484	91566	91721	-
2264875882	6332	7209	2036	4299	1191	translation elongation factor 1A (EF-1A/EF-Tu)	"COG0050 - Translation elongation factor EF-Tu, a GTPase<br/><br/>"	pfam03143 - GTP_EFTU_D3<br/><br/>pfam00009 - GTP_EFTU<br/><br/>pfam03144 - GTP_EFTU_D2<br/><br/>	TIGR00231 - small GTP-binding protein domain<br/><br/>TIGR00485 - translation elongation factor TU<br/><br/>		"KO:K02358 - tuf, TUFM; elongation factor Tu<br/><br/>"	2560 - translation elongation factor 1A (EF-1A/EF-Tu)<br/><br/>		0	0	2264867484	91785	92975	-
2264875883	195	227	62	163	75	(tRNA )								0	0	2264867484	93054	93128	-
2264875884	201	221	51	129	74	(tRNA )								0	0	2264867484	93146	93219	-
2264875885	113	101	25	114	85	(tRNA )								0	0	2264867484	93270	93354	-
2264875886	35	15	2	22	76	(tRNA )								0	0	2264867484	93384	93459	-
2264875887	60	21	5	9	285	EF hand		pfam13202 - EF-hand_5<br/><br/>						0	0	2264867484	93536	93820	-
2264875888	812	638	175	191	1401	"NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family"	"COG2070 - NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family<br/><br/>"	pfam03060 - NMO<br/><br/>						0	0	2264867484	94315	95715	+
2264875889	293	249	45	101	1743	hypothetical protein								0	0	2264867484	96619	98361	-
2264875890	201	126	24	61	1062	hypothetical protein	"COG1373 - Predicted ATPase, AAA+ superfamily<br/><br/>"	pfam13173 - AAA_14<br/><br/>pfam13635 - DUF4143<br/><br/>			KO:K07133 - K07133; uncharacterized protein<br/><br/>			0	0	2264867484	98694	99755	-
2264875891	291	219	40	77	2160	"UTP--GlnB (protein PII) uridylyltransferase, GlnD"	COG2844 - UTP:GlnB (protein PII) uridylyltransferase<br/><br/>	pfam01966 - HD<br/><br/>pfam01842 - ACT<br/><br/>pfam08335 - GlnD_UR_UTase<br/><br/>	TIGR01693 - [Protein-PII] uridylyltransferase<br/><br/>	EC:2.7.7.59 - [Protein-PII] uridylyltransferase.<br/><br/>	KO:K00990 - glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]<br/><br/>	"2470 - UTP--GlnB (protein PII) uridylyltransferase, GlnD<br/><br/>"		0	0	2264867485	3	2162	+
2264875892	24	15	4	2	108	hypothetical protein								0	0	2264867485	2162	2269	+
2264875893	91	72	16	31	657	hypothetical protein							3	0	0	2264867485	2292	2948	+
2264875894	263	301	80	116	2034	"Uncharacterized membrane protein YqiK, contains Band7/PHB/SPFH domain"	"COG2268 - Uncharacterized membrane protein YqiK, contains Band7/PHB/SPFH domain<br/><br/>"						1	0	0	2264867485	3012	5045	+
2264875895	41	34	7	11	105	hypothetical protein								0	0	2264867485	4993	5097	+
2264875896	249	195	40	75	921	conserved hypothetical protein (putative transposase or invertase)		pfam12784 - PDDEXK_2<br/><br/>	TIGR01784 - conserved hypothetical protein (putative transposase or invertase)<br/><br/>					0	0	2264867485	5113	6033	+
2264875897	232	207	40	93	936	conserved hypothetical protein (putative transposase or invertase)		pfam09811 - Yae1_N<br/><br/>pfam12784 - PDDEXK_2<br/><br/>	TIGR01784 - conserved hypothetical protein (putative transposase or invertase)<br/><br/>					0	0	2264867485	6078	7013	+
2264875898	928	699	169	300	5268	AAA domain (dynein-related subfamily)		pfam07728 - AAA_5<br/><br/>pfam12458 - DUF3686<br/><br/>						0	0	2264867485	7078	12345	+
2264875899	503	418	134	168	2265	Nitric oxide reductase activation protein		pfam00092 - VWA<br/><br/>						0	0	2264867485	12418	14682	-
2264875900	233	288	86	88	804	nitric oxide reductase NorQ protein	COG0714 - MoxR-like ATPase<br/><br/>	pfam08406 - CbbQ_C<br/><br/>pfam07728 - AAA_5<br/><br/>			KO:K04748 - norQ; nitric oxide reductase NorQ protein<br/><br/>			0	0	2264867485	14696	15499	-
2264875901	1108	3163	799	1198	1407	"ribulose 1,5-bisphosphate carboxylase large subunit"	"COG1850 - Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein<br/><br/>"	pfam00016 - RuBisCO_large<br/><br/>pfam02788 - RuBisCO_large_N<br/><br/>		EC:4.1.1.39 - Ribulose-bisphosphate carboxylase.<br/><br/>	KO:K01601 - rbcL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]<br/><br/>	"3075 - ribulose 1,5-bisphosphate carboxylase large subunit (EC 4.1.1.39)<br/><br/>"		0	0	2264867485	15659	17065	-
2264875902	234	252	59	72	2643	PAS domain S-box-containing protein	COG0642 - Signal transduction histidine kinase<br/><br/>	pfam00072 - Response_reg<br/><br/>pfam08448 - PAS_4<br/><br/>pfam08447 - PAS_3<br/><br/>pfam02518 - HATPase_c<br/><br/>	TIGR00229 - PAS domain S-box<br/><br/>					0	0	2264867485	17211	19853	-
2264875903	290	173	43	88	393	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	COG0720 - 6-pyruvoyl-tetrahydropterin synthase<br/><br/>	pfam01242 - PTPS<br/><br/>	TIGR03367 - queuosine biosynthesis protein QueD<br/><br/>TIGR00039 - 6-pyruvoyl tetrahydropterin synthase/QueD family protein<br/><br/>	EC:4.1.2.50 - 6-carboxytetrahydropterin synthase.<br/><br/>EC:4.2.3.12 - 6-pyruvoyltetrahydropterin synthase.<br/><br/>	"KO:K01737 - queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]<br/><br/>"			0	0	2264867485	19952	20344	+
2264875904	866	628	108	220	1269	16S rRNA (cytosine967-C5)-methyltransferase	"COG0144 - 16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family<br/><br/>"	pfam01029 - NusB<br/><br/>pfam01189 - Methyltr_RsmB-F<br/><br/>	TIGR00563 - 16S rRNA (cytosine(967)-C(5))-methyltransferase<br/><br/>	EC:2.1.1.176 - 16S rRNA (cytosine(967)-C(5))-methyltransferase.<br/><br/>	"KO:K03500 - rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]<br/><br/>"			0	0	2264867485	20334	21602	+
2264875905	330	175	30	57	363	hypothetical protein								0	0	2264867485	21739	22101	+
2264875906	513	378	110	178	570	single-strand binding protein	COG0629 - Single-stranded DNA-binding protein<br/><br/>	pfam00436 - SSB<br/><br/>	TIGR00621 - single stranded DNA-binding protein (ssb)<br/><br/>		KO:K03111 - ssb; single-strand DNA-binding protein<br/><br/>	5643 - single-strand binding protein<br/><br/>		0	0	2264867485	22191	22760	+
2264875907	155	145	44	66	330	hypothetical protein								0	0	2264867485	23055	23384	-
2264875908	142	102	26	59	444	Uncharacterized membrane protein SirB2	COG3094 - Uncharacterized membrane protein SirB2<br/><br/>	pfam04247 - SirB<br/><br/>					4	0	0	2264867485	23422	23865	-
2264875909	106	75	26	39	351	"Pseudouridylate synthases, 23S RNA-specific"		pfam00849 - PseudoU_synth_2<br/><br/>		EC:5.4.99.24 - 23S rRNA pseudouridine(955/2504/2580) synthase.<br/><br/>	KO:K06179 - rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]<br/><br/>			0	0	2264867485	23807	24157	-
2264875910	161	140	23	32	600	"Pseudouridylate synthases, 23S RNA-specific"		pfam01479 - S4<br/><br/>pfam00849 - PseudoU_synth_2<br/><br/>		EC:5.4.99.24 - 23S rRNA pseudouridine(955/2504/2580) synthase.<br/><br/>	KO:K06179 - rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]<br/><br/>			0	0	2264867485	24162	24761	-
2264875911	105	74	16	43	288	hypothetical protein								0	0	2264867485	24884	25171	-
2264875912	806	517	113	211	2304	ribonuclease E	COG1530 - Ribonuclease G or E<br/><br/>	pfam00575 - S1<br/><br/>pfam10150 - RNase_E_G<br/><br/>	"TIGR00757 - ribonuclease, Rne/Rng family<br/><br/>"	EC:3.1.26.12 - Ribonuclease E.<br/><br/>	KO:K08300 - rne; ribonuclease E [EC:3.1.26.12]<br/><br/>			0	0	2264867485	25622	27925	+
2264875913	589	401	77	175	948	"fructose-1,6-bisphosphatase I"	"COG0158 - Fructose-1,6-bisphosphatase<br/><br/>"	pfam00316 - FBPase<br/><br/>		EC:3.1.3.11 - Fructose-bisphosphatase.<br/><br/>	"KO:K03841 - FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]<br/><br/>"			0	0	2264867485	28289	29236	+
2264875914	421	314	65	115	1383	"fumarase, class II"	COG0114 - Fumarate hydratase class II<br/><br/>	pfam10415 - FumaraseC_C<br/><br/>pfam00206 - Lyase_1<br/><br/>	"TIGR00979 - fumarate hydratase, class II<br/><br/>"	EC:4.2.1.2 - Fumarate hydratase.<br/><br/>	"KO:K01679 - E4.2.1.2B, fumC; fumarate hydratase, class II [EC:4.2.1.2]<br/><br/>"	"1347 - fumarase, class II (EC 4.2.1.2)<br/><br/>"		0	0	2264867485	29327	30709	+
2264875915	164	145	27	39	573	Holliday junction DNA helicase subunit RuvA	COG0632 - Holliday junction resolvasome RuvABC DNA-binding subunit<br/><br/>	pfam01330 - RuvA_N<br/><br/>pfam07499 - RuvA_C<br/><br/>pfam14520 - HHH_5<br/><br/>	"TIGR00084 - Holliday junction DNA helicase, RuvA subunit<br/><br/>"	EC:3.6.4.12 - DNA helicase.<br/><br/>	KO:K03550 - ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]<br/><br/>	412 - Holliday junction DNA helicase subunit RuvA<br/><br/>		0	0	2264867485	30709	31281	+
2264875916	242	194	32	56	1002	Holliday junction DNA helicase subunit RuvB	"COG2255 - Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit<br/><br/>"	pfam05496 - RuvB_N<br/><br/>pfam05491 - RuvB_C<br/><br/>	"TIGR00635 - Holliday junction DNA helicase, RuvB subunit<br/><br/>"	EC:3.6.4.12 - DNA helicase.<br/><br/>	KO:K03551 - ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]<br/><br/>	413 - Holliday junction DNA helicase subunit RuvB<br/><br/>		0	0	2264867485	31278	32279	+
2264875917	564	424	104	172	1917	Parvulin-like peptidyl-prolyl isomerase		pfam13624 - SurA_N_3<br/><br/>pfam13145 - Rotamase_2<br/><br/>		EC:5.2.1.8 - Peptidylprolyl isomerase.<br/><br/>	KO:K03770 - ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]<br/><br/>		1	0	0	2264867485	32409	34325	+
2264875918	259	178	42	62	1143	Predicted AAA-ATPase		pfam09820 - AAA-ATPase_like<br/><br/>						0	0	2264867485	34322	35464	-
2264875919	588	423	97	163	1545	PD-(D/E)XK nuclease superfamily protein		pfam08011 - PDDEXK_9<br/><br/>pfam09820 - AAA-ATPase_like<br/><br/>						0	0	2264867485	35457	37001	-
2264875920	154	93	24	56	561	4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis	COG0693 - Putative intracellular protease/amidase<br/><br/>	pfam01965 - DJ-1_PfpI<br/><br/>	TIGR01383 - DJ-1 family protein<br/><br/>		KO:K03152 - thiJ; 4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis<br/><br/>			0	0	2264867485	37352	37912	-
2264875921	169	153	24	72	927	anthranilate phosphoribosyltransferase	COG0547 - Anthranilate phosphoribosyltransferase<br/><br/>	pfam02885 - Glycos_trans_3N<br/><br/>pfam00591 - Glycos_transf_3<br/><br/>		EC:2.4.2.18 - Anthranilate phosphoribosyltransferase.<br/><br/>	KO:K00766 - trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]<br/><br/>			0	0	2264867485	37924	38850	-
2264875922	210	210	56	94	867	conserved hypothetical protein (putative transposase or invertase)		pfam12784 - PDDEXK_2<br/><br/>	TIGR01784 - conserved hypothetical protein (putative transposase or invertase)<br/><br/>					0	0	2264867485	39190	40056	-
2264875923	69	73	10	23	270	glycine cleavage system H protein		pfam01597 - GCV_H<br/><br/>	TIGR00527 - glycine cleavage system H protein<br/><br/>		"KO:K02437 - gcvH, GCSH; glycine cleavage system H protein<br/><br/>"			0	0	2264867485	40159	40428	-
2264875924	190	168	32	57	1110	aminomethyltransferase	COG0404 - Glycine cleavage system T protein (aminomethyltransferase)<br/><br/>	pfam01571 - GCV_T<br/><br/>pfam08669 - GCV_T_C<br/><br/>	TIGR00528 - glycine cleavage system T protein<br/><br/>	EC:2.1.2.10 - Aminomethyltransferase.<br/><br/>	"KO:K00605 - gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]<br/><br/>"			0	0	2264867485	40451	41560	-
2264875925	45	29	15	9	876	"Uncharacterized membrane protein, DUF373 family"	"COG3431 - Uncharacterized membrane protein, DUF373 family<br/><br/>"	pfam04940 - BLUF<br/><br/>pfam06146 - PsiE<br/><br/>					4	0	0	2264867485	41697	42572	-
2264875926	58	51	16	19	978	"Uncharacterized conserved protein YbbK, DUF523 family"	"COG1683 - Uncharacterized conserved protein YbbK, DUF523 family<br/><br/>"	pfam04463 - DUF523<br/><br/>pfam08349 - DUF1722<br/><br/>						0	0	2264867485	42582	43559	-
2264875927	162	97	21	34	1413	deoxyribodipyrimidine photo-lyase	COG0415 - Deoxyribodipyrimidine photolyase<br/><br/>	pfam03441 - FAD_binding_7<br/><br/>pfam00875 - DNA_photolyase<br/><br/>		EC:4.1.99.3 - Deoxyribodipyrimidine photo-lyase.<br/><br/>	KO:K01669 - phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]<br/><br/>			0	0	2264867485	43581	44993	-
2264875928	84	36	12	24	912	"DNA-binding transcriptional regulator, MerR family"	"COG0789 - DNA-binding transcriptional regulator, MerR family<br/><br/>"	pfam13411 - MerR_1<br/><br/>						0	0	2264867485	44977	45888	-
2264875929	433	380	76	147	2067	polyphosphate kinase	COG0855 - Polyphosphate kinase<br/><br/>	pfam02503 - PP_kinase<br/><br/>pfam13090 - PP_kinase_C<br/><br/>pfam13089 - PP_kinase_N<br/><br/>	TIGR03705 - polyphosphate kinase 1<br/><br/>	EC:2.7.4.1 - Polyphosphate kinase.<br/><br/>	KO:K00937 - ppk; polyphosphate kinase [EC:2.7.4.1]<br/><br/>			0	0	2264867485	46069	48135	+
2264875930	685	557	121	201	1380	putative protease	"COG0826 - Collagenase-like protease, PrtC family<br/><br/>"	pfam16325 - Peptidase_U32_C<br/><br/>pfam01136 - Peptidase_U32<br/><br/>		EC:3.4.- - Hydrolases. Acting on peptide bonds (peptidases).<br/><br/>	KO:K08303 - K08303; putative protease [EC:3.4.-.-]<br/><br/>			0	0	2264867485	48398	49777	+
2264875931	317	255	57	110	528	Uncharacterized protein conserved in bacteria		pfam03734 - YkuD<br/><br/>						0	0	2264867485	49815	50342	-
2264875932	4997	3327	762	1440	6057	conserved repeat domain-containing protein		pfam01345 - DUF11<br/><br/>pfam00691 - OmpA<br/><br/>	TIGR01451 - conserved repeat domain<br/><br/>					0	0	2264867485	50410	56466	-
2264875933	7223	4702	1046	2056	1113	conserved repeat domain-containing protein			TIGR01451 - conserved repeat domain<br/><br/>				1	0	0	2264867485	56474	57586	-
2264875934	10684	9233	2242	4284	1179	hypothetical protein							1	0	0	2264867485	57832	59010	-
2264875935	10231	8920	2059	4746	1245	conserved repeat domain-containing protein		pfam01345 - DUF11<br/><br/>	TIGR01451 - conserved repeat domain<br/><br/>				1	0	0	2264867485	59116	60360	-
2264875936	1406	1247	255	653	480	conserved repeat domain-containing protein	COG4719 - Uncharacterized protein<br/><br/>		TIGR01451 - conserved repeat domain<br/><br/>					0	0	2264867485	60511	60990	-
2264875937	113	74	14	37	552	conserved repeat domain-containing protein	COG4719 - Uncharacterized protein<br/><br/>	pfam01345 - DUF11<br/><br/>	TIGR01451 - conserved repeat domain<br/><br/>				1	0	0	2264867485	61565	62116	-
2264875938	198	185	42	49	768	hypothetical protein	"COG3022 - Cytoplasmic iron level regulating protein YaaA, DUF328/UPF0246 family<br/><br/>"	pfam03883 - DUF328<br/><br/>			KO:K09861 - K09861; uncharacterized protein<br/><br/>			0	0	2264867485	62300	63067	+
2264875939	331	260	59	96	1107	carboxylate-amine ligase	"COG2170 - Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily<br/><br/>"	pfam04107 - GCS2<br/><br/>	"TIGR02050 - carboxylate-amine ligase, YbdK family<br/><br/>"	EC:6.3.- - Ligases. Forming carbon-nitrogen bonds.<br/><br/>	KO:K06048 - ybdK; carboxylate-amine ligase [EC:6.3.-.-]<br/><br/>			0	0	2264867485	63064	64170	+
2264875940	723	522	135	181	1167	Peptidase dimerisation domain-containing protein	COG1473 - Metal-dependent amidase/aminoacylase/carboxypeptidase<br/><br/>	pfam01546 - Peptidase_M20<br/><br/>pfam07687 - M20_dimer<br/><br/>	TIGR01891 - amidohydrolase<br/><br/>					0	0	2264867485	64158	65324	+
2264875941	630	435	97	150	240	hypothetical protein								0	0	2264867485	65395	65634	+
2264875942	1660	1223	279	522	786	cAMP phosphodiesterases class-II		pfam02112 - PDEase_II<br/><br/>						0	0	2264867485	65688	66473	-
2264875943	367	299	58	112	816	"tryptophan synthase, alpha chain"	COG0159 - Tryptophan synthase alpha chain<br/><br/>	pfam00290 - Trp_syntA<br/><br/>	"TIGR00262 - tryptophan synthase, alpha subunit<br/><br/>"	EC:4.2.1.20 - Tryptophan synthase.<br/><br/>	KO:K01695 - trpA; tryptophan synthase alpha chain [EC:4.2.1.20]<br/><br/>	"362 - tryptophan synthase, alpha chain (EC 4.2.1.20)<br/><br/>"		0	0	2264867485	66470	67285	-
2264875944	593	486	117	214	1227	tryptophan synthase beta chain	COG0133 - Tryptophan synthase beta chain<br/><br/>	pfam00291 - PALP<br/><br/>	"TIGR00263 - tryptophan synthase, beta subunit<br/><br/>"	EC:4.2.1.20 - Tryptophan synthase.<br/><br/>	KO:K01696 - trpB; tryptophan synthase beta chain [EC:4.2.1.20]<br/><br/>			0	0	2264867485	67285	68511	-
2264875945	365	283	62	120	687	phosphoribosylanthranilate isomerase	COG0135 - Phosphoribosylanthranilate isomerase<br/><br/>	pfam00697 - PRAI<br/><br/>		EC:5.3.1.24 - Phosphoribosylanthranilate isomerase.<br/><br/>	KO:K01817 - trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]<br/><br/>	360 - phosphoribosylanthranilate isomerase (EC 5.3.1.24)<br/><br/>		0	0	2264867485	68498	69184	-
2264875946	225	133	19	40	1065	LPS export ABC transporter permease LptG	"COG0795 - Lipopolysaccharide export LptBFGC system, permease protein LptF<br/><br/>"	pfam03739 - YjgP_YjgQ<br/><br/>	TIGR04408 - LPS export ABC transporter permease LptG<br/><br/>				6	0	0	2264867485	69460	70524	-
2264875947	196	89	18	38	492	hypothetical protein							5	0	0	2264867485	70524	71015	-
2264875948	46	42	9	18	216	hypothetical protein								0	0	2264867485	71105	71320	-
2264875949	26	16	6	11	162	Response regulator containing a CheY-like receiver domain and a GGDEF domain		pfam00990 - GGDEF<br/><br/>			KO:K13590 - dgcB; diguanylate cyclase<br/><br/>			0	0	2264867486	285	446	-
2264875950	373	304	71	116	1581	diguanylate cyclase (GGDEF) domain-containing protein		pfam00753 - Lactamase_B<br/><br/>pfam00990 - GGDEF<br/><br/>	TIGR00254 - diguanylate cyclase (GGDEF) domain<br/><br/>					0	0	2264867486	478	2058	-
2264875951	115	117	20	46	528	hypothetical protein							3	0	0	2264867486	2055	2582	-
2264875952	74	84	17	20	405	hypothetical protein								0	0	2264867486	2579	2983	-
2264875953	155	99	17	56	585	hypothetical protein							3	0	0	2264867486	3234	3818	+
2264875954	307	193	43	99	1344	DNA sulfur modification protein DndC	COG0175 - 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme<br/><br/>	pfam01507 - PAPS_reduct<br/><br/>	TIGR03183 - putative sulfurtransferase DndC<br/><br/>		KO:K19170 - dndC; DNA sulfur modification protein DndC<br/><br/>			0	0	2264867486	4016	5359	+
2264875955	281	188	55	109	2037	DNA sulfur modification protein DndD			TIGR03185 - DNA sulfur modification protein DndD<br/><br/>		KO:K19171 - dndD; DNA sulfur modification protein DndD<br/><br/>			0	0	2264867486	5359	7395	+
2264875956	327	157	38	95	1572	"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family"		pfam08870 - DUF1832<br/><br/>pfam01580 - FtsK_SpoIIIE<br/><br/>			"KO:K03466 - ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family<br/><br/>"			0	0	2264867486	7399	8970	+
2264875957	282	192	38	66	1140	Predicted ATP-dependent endonuclease of the OLD family		pfam13304 - AAA_21<br/><br/>						0	0	2264867486	8963	10102	+
2264875958	133	116	18	45	846	hypothetical protein								0	0	2264867486	10102	10947	+
2264875959	37	32	4	18	237	tRNA 2-thiouridine synthesizing protein A	COG0425 - TusA-related sulfurtransferase<br/><br/>	pfam01206 - TusA<br/><br/>		EC:2.8.1.- - Transferases. Transferring sulfur-containing groups. Sulfurtransferases.<br/><br/>	"KO:K04085 - tusA, sirA; tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]<br/><br/>"			0	0	2264867486	10944	11180	+
2264875960	664	561	115	191	1980	Excinuclease ABC subunit B	COG0556 - Excinuclease UvrABC helicase subunit UvrB<br/><br/>	pfam00271 - Helicase_C<br/><br/>pfam04851 - ResIII<br/><br/>pfam02151 - UVR<br/><br/>pfam12344 - UvrB<br/><br/>	"TIGR00631 - excinuclease ABC, B subunit<br/><br/>"		KO:K03702 - uvrB; excinuclease ABC subunit B<br/><br/>	497 - Excinuclease ABC subunit B<br/><br/>		0	0	2264867486	11285	13264	+
